lnge_num,A001,A002,A003,A004,A005,A006,A008,A009,A170,A173,A165,B008,C001,C001_01,C002,C002_01,D081,D026_03,D026_05,C038,C039,C041,D001_B,G007_18_B,G007_33_B,G007_34_B,G007_35_B,G007_36_B,D054,D059,D060,D061,D078,E001,E002,E003,E004,Y002,E015,E018,E023,E025,E026,E027,E028,E033,E035,E036,E037,E039,E069_01,E069_02,E069_04,E069_05,E069_06,E069_07,E069_08,E069_18A,E069_18,E069_11,E069_12,E069_13,E069_14,E069_17,E069_20,E111_01,E114,E115,E116,E117,E181_EVS5,E224,E225,E226,E227,E228,E229,E233,E233A,E233B,E235,E236,E263,E264,E265_01,E265_02,E265_03,E265_04,E265_05,E265_06,E265_07,E265_08,F025,F028,F066_EVS5,F034,F063,F114A,F115,F116,F117,F118,F119,F120,F121,F122,F123,F132,E290,F144_02,G006,G052,G062,G063,G255,G256,G257,H009,H010,H011,X002,X003,G027A,X007,x026_01,X011,X013,X025A_01,X025R,W002A_01,W002R,V004AM_01,V004RM,V004AF_01,V004RF,X028,W003,X052,X035_EVS5,V097EF,W005_EVS5,X047E_EVS5
200,1,1,1,2,1,3,1,1,10,10,1,1,2,5,2,5,0,3,2,4,1,5,1,2,1,2,2,2,4,4,4,2,4,2,1,4,1,2,1,3,1,1,1,1,2,6,6,4,4,4,2,1,2,2,1,2,2,2,2,2,2,2,2,1,3,10,4,3,4,1,57804,4,0,10,4,1,10,10,4,1,10,9,1,1,1,4,3,4,1,1,4,4,0,6,7,2,1,2,3,1,1,10,6,10,10,10,0,7,1,1,1,3,1,1,2,2,1,2,3,4,1956,62,2,1,1,3,2,7,3,7,3,6,3,7,3,2,1,2,20,1,23,7
200,1,1,2,2,2,3,2,1,8,9,1,1,2,5,1,2,1,4,2,2,2,4,1,2,1,3,2,2,3,4,4,4,4,1,3,4,1,2,2,3,2,1,2,2,3,4,5,3,5,2,3,2,3,2,2,2,2,3,3,2,2,3,2,1,2,9,4,2,4,1,57801,7,1,10,6,2,10,10,5,6,10,10,1,1,1,4,3,4,2,2,4,4,2,6,7,2,1,8,1,1,1,10,3,10,10,8,3,10,1,1,1,4,2,2,1,1,1,2,4,3,1997,21,1,6,1,0,1,3,2,0,0,7,3,7,3,6,0,2,43,1,0,2
200,1,1,2,2,3,2,1,2,10,10,2,1,2,5,1,1,1,5,4,4,2,3,1,1,1,3,2,2,3,3,4,4,4,2,1,1,2,2,3,3,3,1,3,3,3,3,1,3,1,3,2,2,3,3,3,4,3,3,3,4,4,3,2,4,2,1,3,3,3,1,57811,10,1,10,10,7,10,7,10,1,10,2,1,1,1,0,3,0,2,0,0,4,2,1,1,1,5,1,1,1,1,10,1,5,5,4,1,1,1,4,1,2,1,3,1,1,2,4,4,2,1960,58,1,3,1,0,2,2,1,3,2,2,1,2,1,8,8,1,53,8,62,4
200,1,1,2,2,2,4,2,2,7,6,1,1,2,5,2,5,1,5,5,1,2,3,1,1,1,2,2,2,4,4,4,4,4,3,4,4,2,3,3,3,2,1,1,1,2,3,4,8,7,6,2,2,2,2,2,2,2,2,2,3,3,3,2,1,2,9,4,3,4,1,57807,8,1,10,5,1,4,10,9,1,10,8,1,1,1,4,4,4,2,1,4,4,0,8,7,2,1,1,1,1,1,10,1,10,10,3,3,1,1,1,2,3,1,3,2,2,1,3,4,4,1977,41,1,6,1,1,3,7,3,7,3,6,3,6,3,1,1,2,21,3,24,5
200,1,1,2,2,1,3,1,1,10,10,1,1,2,5,1,2,1,5,3,2,1,4,1,2,2,2,2,2,4,4,4,4,4,3,1,1,2,2,3,1,3,2,2,2,2,5,5,6,7,4,4,2,3,2,2,2,2,4,4,2,2,2,2,1,2,5,3,4,4,1,57811,5,1,10,8,1,10,10,6,5,10,6,1,1,1,0,4,4,2,1,4,4,2,8,6,2,1,5,3,1,3,10,4,10,10,6,4,10,2,3,1,3,1,2,2,1,1,3,4,2,1997,21,1,6,1,0,2,3,2,6,3,6,3,3,2,1,1,2,51,6,24,6
200,1,2,1,3,2,2,2,1,8,7,1,1,2,5,2,5,5,5,5,3,3,4,2,2,2,2,2,2,2,4,4,4,4,1,2,1,3,1,1,3,2,2,2,2,2,7,3,3,4,3,3,2,2,2,3,2,2,2,2,2,2,2,2,2,2,6,4,4,4,1,57804,3,1,10,4,1,10,10,5,8,10,9,1,1,1,4,3,4,1,1,4,4,2,7,2,1,7,1,1,1,1,10,10,4,5,5,5,5,1,1,1,2,1,2,1,1,1,4,4,4,1965,53,1,1,1,3,3,7,3,7,3,3,2,3,2,1,1,2,26,3,32,9
200,1,1,2,3,1,4,2,2,8,8,1,2,2,5,3,3,1,3,4,2,2,3,1,2,1,2,2,2,4,4,4,4,4,1,3,1,4,2,3,0,3,1,2,2,3,5,3,5,5,3,3,2,2,0,1,2,2,2,2,2,2,2,2,1,2,9,4,3,4,1,57801,7,1,10,6,1,10,10,6,5,10,9,1,1,1,0,3,3,2,1,3,4,0,6,7,2,1,3,1,1,1,10,3,10,10,5,5,10,1,2,1,4,1,2,2,3,1,2,4,4,1997,21,1,6,1,0,1,3,2,0,0,6,3,7,3,6,0,3,34,1,0,1
200,1,2,1,3,2,4,2,4,6,4,2,1,2,5,2,4,1,5,5,4,2,5,1,4,3,4,4,4,3,4,3,4,4,3,4,1,4,2,3,1,3,2,3,2,3,7,8,3,7,2,3,3,3,3,2,4,4,3,3,3,4,3,3,3,3,6,4,3,4,1,57803,5,1,9,7,2,9,9,5,3,10,6,1,1,2,3,3,3,4,3,3,4,2,8,7,2,1,1,1,1,1,8,1,5,5,9,1,5,1,1,1,2,2,2,3,2,2,3,4,4,1966,52,1,3,1,2,4,2,1,3,2,2,1,2,1,8,1,2,33,1,30,6
200,2,1,3,4,3,4,2,2,8,8,1,2,2,5,2,4,1,2,5,2,1,4,1,1,2,2,2,2,4,3,3,3,3,1,3,1,3,1,3,3,4,1,3,3,3,4,5,5,3,5,2,3,2,0,2,2,2,0,0,2,3,0,2,0,0,8,2,3,4,2,57801,8,2,8,7,0,8,10,7,7,10,0,1,1,1,0,2,2,2,2,4,3,0,4,7,2,1,1,1,1,1,10,1,1,5,1,1,1,1,1,1,0,2,3,1,1,1,3,4,4,1943,75,1,5,1,4,1,3,2,0,0,2,1,2,1,4,0,0,61,10,0,1
200,2,2,1,2,1,3,3,2,4,4,2,2,2,5,3,3,1,5,5,5,4,2,2,2,2,3,2,2,3,4,4,4,4,1,2,1,4,2,2,1,2,1,3,2,3,5,3,5,7,7,3,2,4,2,2,3,2,3,3,2,3,3,3,2,2,4,4,2,3,1,57801,5,1,5,5,3,1,8,7,2,10,4,1,1,1,4,3,4,2,1,4,4,2,6,2,2,5,1,2,2,1,10,5,10,5,7,5,8,1,4,2,3,3,3,3,3,1,3,4,4,1951,67,1,3,1,3,1,6,3,0,0,2,1,2,1,1,0,1,33,6,0,2
200,1,1,2,3,1,3,3,3,6,3,2,1,2,5,1,1,1,1,1,5,1,1,1,3,1,3,2,3,2,4,4,4,4,4,1,1,2,2,2,1,3,3,2,3,3,5,3,5,10,3,3,1,1,1,1,1,1,1,1,1,1,1,1,1,2,7,2,1,2,1,57801,10,1,10,1,1,1,10,1,10,10,9,1,1,1,3,2,4,2,2,3,3,0,8,7,2,1,1,5,1,5,5,5,1,5,10,1,5,1,1,1,3,2,2,1,1,1,2,4,3,1976,42,1,6,1,1,2,2,1,0,0,2,1,0,0,8,0,1,44,8,0,2
200,1,1,2,2,1,3,1,1,9,8,1,1,2,5,2,5,1,2,5,2,1,2,1,1,1,1,1,1,4,4,4,4,4,1,3,1,4,2,3,3,2,1,3,2,3,9,8,3,2,3,2,2,2,2,2,2,3,2,2,2,2,2,2,2,2,8,2,2,4,1,57804,8,1,10,8,1,10,10,6,8,9,10,1,1,1,3,4,3,2,2,3,4,2,4,6,1,5,1,1,1,1,10,3,2,10,2,2,1,1,1,1,4,2,2,2,2,2,4,4,4,1955,63,1,1,1,2,2,6,3,6,3,1,1,1,1,1,4,1,22,5,21,8
200,1,2,1,2,1,3,1,1,10,10,1,1,2,5,3,3,1,5,5,2,1,4,1,1,1,1,1,1,4,4,4,4,4,4,3,4,2,3,2,3,1,2,2,2,3,1,1,10,10,5,3,3,2,2,2,2,2,2,2,2,2,3,2,2,2,10,4,3,4,1,57810,2,1,10,2,1,10,10,5,2,10,8,1,1,1,4,4,4,1,1,4,4,9,8,7,2,1,3,3,3,1,10,7,10,10,10,10,10,1,1,2,5,2,1,3,3,2,3,3,4,1969,49,1,1,1,2,2,6,3,7,3,7,3,3,2,1,1,1,34,2,12,9
200,1,1,2,2,2,4,2,1,8,8,1,1,2,5,3,3,2,5,3,4,4,3,1,2,1,2,2,2,2,4,4,3,4,3,1,4,1,2,1,3,1,1,2,1,2,4,4,6,6,2,3,2,3,2,1,1,1,2,2,1,2,2,2,1,3,8,4,4,4,1,57801,1,1,10,1,2,0,10,1,10,10,10,1,1,1,4,3,4,2,1,4,4,0,6,7,3,10,4,2,1,1,10,6,10,10,8,2,10,2,1,1,4,2,1,1,2,1,4,4,4,1987,31,2,1,1,0,2,7,3,7,3,3,2,3,2,1,1,2,0,7,99,8
200,1,2,2,3,2,3,2,2,9,8,2,0,2,5,3,3,1,1,2,1,2,5,1,1,1,2,2,2,4,4,4,3,4,1,3,4,1,2,3,0,2,2,2,3,3,0,8,4,5,2,2,4,4,2,2,3,3,3,3,3,3,3,2,2,3,8,3,2,4,2,0,1,1,9,0,1,9,10,2,2,9,8,2,2,1,0,1,4,2,1,4,4,1,4,6,1,10,3,1,0,1,0,1,0,0,0,8,1,1,0,0,4,3,2,2,3,3,3,2,1,1983,35,2,1,1,1,3,0,0,3,2,2,1,2,1,1,1,2,72,5,51,0
200,1,1,2,2,2,2,1,1,9,8,1,1,2,5,2,4,1,4,5,3,2,2,1,2,1,2,2,2,3,4,4,3,4,3,1,4,1,2,2,2,3,1,2,2,3,6,5,5,8,4,1,1,2,2,2,2,1,2,2,2,3,3,2,1,2,9,4,2,4,1,57813,7,1,10,9,2,10,10,5,3,10,9,1,1,1,4,4,4,1,1,4,4,2,3,5,1,7,4,3,2,1,10,3,9,9,4,5,7,3,1,1,5,1,1,2,2,1,3,4,4,1995,23,1,6,1,0,1,5,3,0,0,3,2,6,3,1,0,1,22,1,0,2
200,1,2,2,2,2,2,1,2,8,8,1,1,2,4,1,2,2,1,4,1,1,1,1,2,1,3,3,2,1,1,4,2,1,1,4,4,1,2,1,3,2,2,3,2,3,4,7,7,5,1,3,1,3,3,1,3,3,2,2,3,3,1,2,2,0,8,1,0,3,2,57812,9,3,8,6,5,7,9,8,6,10,8,2,3,1,4,2,4,3,1,3,4,3,6,5,2,7,1,1,9,1,8,1,5,9,7,2,3,1,7,1,4,2,2,1,1,1,3,3,2,1956,62,2,3,1,2,1,7,3,0,0,3,2,2,1,1,0,2,94,7,0,3
200,1,2,2,2,1,3,1,2,9,10,2,1,2,5,1,2,1,5,2,3,2,4,1,2,1,3,3,3,2,3,4,4,4,4,1,1,4,2,0,0,2,1,3,1,3,7,7,3,5,3,3,2,3,2,2,2,3,2,2,2,3,2,2,2,2,4,4,3,3,2,57804,6,1,7,7,5,5,9,3,5,7,7,3,1,2,3,0,2,3,3,2,4,2,6,7,2,2,1,5,1,1,10,7,10,10,9,8,10,1,7,1,3,1,1,2,2,2,2,4,4,1990,28,1,6,1,1,3,3,2,6,3,7,3,7,3,1,2,2,51,1,51,7
200,1,2,1,2,1,3,1,1,9,8,1,1,2,5,2,5,1,3,3,4,2,4,1,2,1,2,1,2,1,4,4,3,4,1,3,2,4,3,1,3,1,1,2,2,3,7,4,3,2,3,2,1,2,2,1,2,2,2,2,2,3,3,2,2,2,6,4,3,4,1,57804,8,2,0,7,1,9,10,8,3,9,7,1,1,1,4,3,4,2,1,2,4,0,8,7,2,2,3,3,1,1,10,5,7,10,8,4,9,1,2,2,5,1,1,2,2,1,4,4,4,1961,57,1,1,1,1,3,7,3,3,2,2,1,6,3,3,1,0,25,4,42,10
200,1,1,1,1,4,3,2,2,8,8,1,1,2,5,2,5,2,5,4,4,2,4,1,1,1,1,2,2,3,4,4,4,4,0,1,2,1,2,0,0,2,1,2,1,3,4,6,6,5,4,3,2,2,2,2,2,2,3,3,3,3,3,3,2,3,6,4,3,4,1,57801,4,2,8,7,4,8,9,7,3,10,8,1,1,1,3,3,4,1,2,3,4,2,7,5,0,5,2,1,1,1,10,1,10,10,7,3,6,1,1,1,4,1,1,2,2,1,2,4,4,1946,72,1,1,1,2,2,3,2,3,2,2,1,1,1,4,4,1,21,7,31,5
200,1,2,2,2,2,3,2,1,7,7,1,0,3,3,1,2,3,2,2,5,2,1,1,2,1,2,2,3,1,3,3,2,3,1,0,0,0,0,3,1,4,2,2,2,3,5,5,5,1,1,3,2,3,2,2,0,0,3,3,0,3,3,2,2,0,5,4,1,4,1,57814,7,2,8,9,7,5,10,5,5,9,0,4,4,1,4,0,4,0,0,4,4,0,4,2,1,5,1,1,1,1,3,5,5,5,5,1,5,1,4,0,5,2,2,1,2,3,1,0,0,1986,32,2,6,1,0,2,3,2,3,2,3,2,3,2,1,1,2,75,3,75,7
200,1,1,1,1,1,2,2,2,8,7,1,1,2,5,2,4,3,5,5,4,1,1,1,1,1,4,4,1,4,4,4,4,4,2,1,1,4,2,3,3,1,1,3,2,3,2,7,10,8,2,2,3,3,2,3,3,3,3,3,3,3,2,3,2,2,7,4,4,4,1,57801,9,2,10,10,2,10,10,10,2,10,5,1,1,1,3,3,4,1,1,2,4,2,8,6,1,9,1,5,1,1,10,5,8,10,6,8,5,2,2,1,2,1,1,1,1,1,3,3,4,1945,73,1,3,1,3,1,3,2,0,0,2,1,2,1,4,0,1,53,10,0,1
200,1,1,1,3,1,3,2,2,7,8,1,2,2,5,2,5,1,5,5,5,1,3,1,1,1,2,2,2,3,4,4,4,4,1,2,1,4,2,3,3,2,3,3,3,3,7,10,4,2,1,1,1,1,1,1,1,1,2,2,1,1,1,1,1,2,6,4,3,4,1,57804,5,1,10,8,1,5,10,8,3,5,6,1,1,1,4,4,4,1,1,4,4,2,6,7,2,1,1,1,1,1,10,1,10,10,10,1,1,1,1,1,4,1,1,1,1,1,2,4,4,1964,54,1,1,1,2,2,5,3,3,2,2,1,2,1,1,1,2,32,3,32,7
200,1,1,2,2,3,2,2,2,8,8,1,1,2,5,1,1,2,3,5,5,1,1,1,2,2,3,2,2,4,4,4,4,4,3,1,1,3,1,3,3,2,2,3,2,2,3,7,8,5,5,2,1,3,2,3,2,2,2,2,2,2,2,3,2,2,5,3,1,4,1,57801,7,1,10,10,1,10,10,10,2,10,7,1,1,1,4,3,4,2,2,4,4,2,4,1,1,10,1,1,1,1,10,5,10,5,4,0,5,1,1,1,2,1,1,1,1,1,2,4,4,1943,75,1,5,1,2,1,3,2,0,0,2,1,2,1,4,0,1,24,9,0,1
200,2,2,1,2,2,4,1,2,8,9,2,1,2,5,1,2,1,4,2,2,2,3,3,4,1,3,3,3,4,4,4,3,4,3,1,4,1,2,1,2,2,2,2,2,2,6,8,5,4,2,3,2,2,3,2,2,2,3,3,3,3,3,2,2,3,6,4,2,4,1,57804,2,1,10,6,2,10,10,2,7,10,8,1,1,1,4,3,4,2,3,4,4,0,8,7,3,1,2,8,2,1,10,7,9,10,5,2,10,1,2,2,4,2,3,1,1,1,3,4,4,1998,20,1,6,1,0,1,3,2,0,0,6,3,7,3,6,0,2,23,5,0,1
200,1,1,1,1,1,2,2,2,6,8,2,1,2,5,2,4,1,3,1,2,1,4,1,2,2,2,2,2,2,4,4,4,4,4,3,4,1,2,3,2,3,1,2,1,3,2,7,3,5,7,3,1,3,2,1,2,2,2,2,1,3,3,1,1,1,6,4,2,3,1,57807,5,1,10,10,1,10,10,10,1,10,10,1,1,1,3,2,4,2,2,3,4,9,8,7,2,1,1,1,1,1,10,1,10,10,8,5,10,1,1,1,5,1,1,1,1,1,3,4,4,1996,22,1,6,1,0,2,3,2,6,3,6,3,3,2,2,1,2,52,2,53,2
200,1,1,1,2,2,3,1,1,8,7,1,1,2,5,2,5,1,5,2,3,2,4,1,2,1,2,1,1,4,4,4,3,4,4,3,4,2,3,3,3,3,1,3,1,3,3,3,6,6,4,4,2,3,2,2,2,2,2,2,2,2,3,2,2,2,6,3,2,3,1,57807,7,1,8,8,6,7,10,9,3,8,7,1,4,1,4,4,4,2,1,4,4,0,8,7,3,1,1,1,1,1,10,1,0,7,4,2,1,1,1,0,4,1,1,2,2,1,4,4,4,1985,33,2,1,1,1,3,5,3,6,3,6,3,7,3,5,6,1,34,1,0,3
200,1,1,1,1,1,2,2,2,9,8,1,1,2,4,2,5,1,5,5,5,1,4,1,2,1,2,1,1,3,4,4,4,4,2,1,4,1,2,1,2,1,1,2,1,3,4,6,7,5,4,2,2,3,2,2,2,2,4,4,4,2,2,1,2,2,2,1,2,4,1,57811,6,3,9,6,6,5,4,3,8,10,3,1,1,1,4,2,4,2,1,4,4,2,4,4,1,7,3,1,2,2,10,3,8,8,8,5,8,1,9,1,4,1,1,1,1,1,2,4,4,1971,47,1,1,1,2,2,3,2,2,1,2,1,2,1,1,1,1,83,6,83,5
200,1,1,1,2,1,3,2,3,10,10,1,1,2,5,1,2,2,5,4,4,1,2,1,1,1,2,2,2,2,4,4,4,4,3,1,1,2,2,3,2,1,1,2,2,3,8,5,5,1,1,3,2,2,2,2,2,2,3,3,2,3,2,2,1,2,8,4,3,4,1,57804,5,1,10,7,3,8,10,7,2,10,8,1,1,1,4,3,4,1,1,4,4,2,8,7,2,1,1,1,1,1,10,1,9,10,7,5,4,1,1,1,4,1,2,1,1,1,4,4,4,1946,72,1,1,1,2,2,5,3,7,3,3,2,3,2,4,4,1,23,3,26,5
200,1,1,2,2,2,4,1,1,8,8,2,3,2,5,2,5,1,5,4,2,3,4,1,2,1,3,2,3,2,4,4,2,4,1,2,4,1,2,3,1,3,3,3,2,3,3,8,7,5,7,3,1,2,2,1,2,2,2,2,2,2,3,3,2,2,9,3,3,4,2,57811,8,2,10,9,3,10,10,9,9,9,9,1,1,1,4,3,3,1,2,4,3,0,7,7,2,1,1,3,2,3,10,4,9,10,8,8,10,1,5,1,5,3,3,1,2,2,1,3,3,1998,20,1,6,2,0,2,2,1,0,0,6,3,2,1,6,0,0,0,6,0,2
200,1,1,1,2,2,4,1,1,10,8,1,1,2,5,2,5,1,5,5,3,2,4,1,2,1,2,2,2,4,4,4,4,4,3,1,2,4,3,1,3,2,1,1,2,3,3,5,5,6,3,2,2,3,1,2,1,2,3,3,2,3,2,1,2,2,8,4,3,4,1,57801,9,1,10,10,1,1,10,8,1,10,8,1,1,1,4,4,4,2,1,4,4,0,8,7,2,1,1,1,1,1,10,7,9,9,8,2,5,1,1,1,4,2,2,2,2,1,4,4,4,1960,58,1,1,1,3,2,5,3,7,3,2,1,7,3,1,1,2,13,2,21,9
200,1,2,2,2,1,3,1,1,9,8,2,1,2,5,3,3,1,5,5,2,2,4,1,2,2,3,2,2,3,4,4,3,4,1,2,1,4,2,3,2,2,1,3,2,3,6,4,5,7,4,3,2,3,2,2,3,3,2,2,3,3,2,3,2,2,3,2,2,3,2,57804,8,5,5,6,9,5,10,7,8,6,5,2,1,1,3,3,3,2,2,3,3,0,8,7,2,1,7,1,1,1,10,2,7,4,8,2,9,1,7,1,2,3,3,1,1,1,1,3,2,1982,36,1,1,1,2,4,3,2,3,2,2,1,2,1,1,1,2,71,6,32,10
200,1,1,1,2,1,4,2,2,5,10,1,2,2,5,3,3,1,5,4,2,2,5,1,1,1,2,1,1,4,4,4,4,4,1,3,4,1,2,3,1,3,2,2,2,3,3,6,5,4,1,4,2,2,2,2,2,2,2,2,2,2,2,2,2,2,7,4,2,4,1,57801,8,1,10,10,1,10,10,7,1,10,9,1,1,1,0,3,2,2,2,4,4,0,8,7,2,1,1,3,1,1,10,3,10,10,10,2,10,1,1,1,4,1,2,2,1,1,4,4,3,1989,29,1,6,1,0,1,6,3,0,0,7,3,2,1,7,0,1,22,0,0,1
200,1,1,1,2,1,3,1,3,7,5,1,1,1,2,1,2,2,2,3,3,2,1,1,1,1,2,3,3,1,2,3,2,2,3,2,1,2,2,1,2,2,1,3,1,3,4,7,3,5,1,2,1,2,2,2,3,3,3,3,3,2,3,2,3,3,3,1,2,3,3,57801,3,2,4,3,2,2,4,3,5,5,3,1,1,1,2,2,3,2,2,2,3,0,4,6,2,2,4,1,2,2,3,1,2,4,3,1,1,2,2,1,2,2,2,2,2,2,2,3,4,1949,69,1,5,1,2,1,3,2,0,0,2,1,6,3,4,0,1,74,3,0,2
200,1,2,2,3,2,4,2,2,5,6,2,2,2,5,1,1,1,4,4,2,2,4,1,2,2,2,2,2,4,2,3,4,2,3,4,4,1,2,3,3,3,1,3,3,3,0,4,5,3,3,3,1,3,3,2,3,3,3,3,3,3,2,3,3,3,6,3,2,2,2,57801,9,1,7,8,5,6,10,8,4,8,7,2,2,2,3,2,2,3,2,3,4,2,8,7,2,1,5,3,1,1,10,2,10,10,10,8,10,1,5,1,3,3,3,3,3,2,3,3,4,1976,42,1,6,1,2,3,4,2,0,0,0,0,0,0,1,0,1,31,7,0,2
200,1,2,1,3,2,4,2,1,9,10,1,1,2,5,2,5,1,1,2,4,1,3,1,3,1,2,2,2,4,2,4,3,4,3,1,4,1,2,3,3,4,3,2,1,1,3,5,5,10,7,4,3,4,2,2,2,2,3,3,3,3,2,2,2,3,5,3,3,4,1,57813,6,4,10,7,2,10,10,8,2,10,8,3,4,2,4,0,4,4,1,4,4,0,8,7,3,1,1,2,1,1,10,2,10,10,6,1,9,1,1,0,3,1,1,2,3,1,3,4,4,1980,38,2,6,1,2,4,7,3,3,2,3,2,3,2,1,2,1,23,1,51,4
200,2,1,1,3,1,4,2,2,8,9,1,2,2,5,2,5,2,5,2,2,2,3,1,0,2,2,2,2,3,4,4,3,3,1,3,4,2,3,3,3,3,2,2,2,2,6,7,6,5,3,3,3,4,3,2,3,2,3,3,3,4,4,3,2,2,7,4,3,4,2,57813,4,1,10,8,2,9,10,5,1,9,7,2,2,1,3,3,0,2,3,3,4,2,8,7,2,1,1,5,3,2,9,7,6,8,8,2,9,1,3,2,3,2,1,2,2,1,3,4,4,1975,43,1,4,1,0,1,7,3,0,0,6,3,6,3,1,0,2,13,2,0,3
200,1,2,2,4,1,4,2,2,7,7,2,2,2,5,1,1,2,5,2,1,1,2,1,3,1,2,2,2,4,4,3,4,4,2,1,3,2,2,3,2,3,2,3,3,3,5,2,5,8,1,3,1,4,2,2,2,2,4,4,2,3,2,4,2,2,7,2,2,2,3,57811,6,7,7,4,8,6,8,4,7,9,8,2,2,2,3,1,1,2,2,2,4,2,4,7,2,1,7,2,2,1,4,1,6,6,8,2,4,1,1,1,2,1,1,1,1,1,4,2,1,1972,46,1,1,1,4,5,3,2,6,3,3,2,3,2,3,1,0,61,10,23,6
200,1,2,2,3,1,3,3,2,6,9,1,1,2,5,2,5,2,3,3,1,1,2,2,3,3,3,3,3,2,4,4,4,4,1,3,3,1,1,3,2,3,1,2,2,2,7,10,6,1,3,4,2,3,3,1,3,2,3,3,3,3,3,2,2,3,7,4,2,4,1,57814,8,1,10,8,2,8,10,6,5,10,9,2,3,1,4,4,4,2,2,3,4,0,8,5,2,2,1,2,1,1,10,1,8,10,9,5,7,1,3,0,5,2,2,2,1,1,3,4,4,1981,37,2,6,1,0,1,7,3,0,0,3,2,3,2,1,0,1,24,4,0,2
200,1,1,3,2,3,1,1,1,10,8,1,1,2,5,2,5,2,4,4,3,2,1,1,1,1,1,1,1,4,4,4,2,4,3,2,2,4,3,3,1,2,1,3,2,3,5,6,6,7,1,2,2,2,2,1,1,2,2,2,2,2,2,1,2,2,9,4,3,4,1,57805,9,3,10,9,8,9,10,9,7,10,10,1,1,1,4,4,4,2,1,4,4,2,3,1,1,10,1,1,1,1,5,1,5,7,1,8,1,1,1,1,4,2,3,1,2,1,3,4,4,1948,70,1,1,1,3,2,6,3,3,2,2,1,2,1,4,4,1,22,3,61,3
200,1,2,2,3,1,3,2,2,9,9,1,1,2,4,1,2,3,5,4,1,2,1,1,1,2,3,2,2,2,4,4,3,4,2,1,4,2,3,3,3,2,3,3,2,3,7,6,5,4,3,2,2,2,2,2,2,2,2,2,2,3,2,3,1,2,8,3,2,4,1,57804,9,1,10,9,1,10,10,3,4,10,9,1,1,1,0,4,4,3,2,3,4,2,4,7,2,1,1,1,1,1,0,2,8,10,9,2,1,1,1,2,3,1,2,2,2,1,1,3,1,1937,82,1,1,1,2,2,5,3,3,2,2,1,2,1,4,4,2,31,10,51,2
200,1,2,3,2,2,1,2,3,7,8,1,1,2,5,2,4,1,3,1,5,1,4,1,2,1,2,2,1,2,4,4,4,4,1,4,3,4,2,1,2,1,1,2,2,3,6,6,6,5,5,3,4,1,3,1,2,1,2,2,2,3,3,1,1,2,9,4,2,4,1,57813,2,1,10,1,1,10,10,8,9,10,9,2,4,1,4,4,4,1,1,4,4,8,1,1,1,9,1,1,1,1,10,5,5,6,8,5,2,1,1,0,5,1,1,1,2,1,4,4,4,1992,26,2,6,2,0,3,2,1,0,0,2,1,2,1,8,0,0,0,7,0,2
200,1,2,2,2,2,3,1,1,8,10,2,1,2,5,1,1,1,2,2,1,1,4,1,2,2,3,3,2,3,4,4,3,4,2,3,1,2,2,2,3,2,2,0,2,3,10,5,5,5,5,4,2,3,2,2,3,3,0,0,3,2,0,0,3,0,7,4,3,3,1,57803,5,1,10,5,5,8,10,1,5,10,9,1,1,1,0,0,3,0,0,2,3,0,8,7,2,1,1,1,1,1,10,1,10,10,10,1,3,1,8,2,1,3,2,2,2,1,2,3,3,1982,36,1,2,1,2,4,3,2,3,2,2,1,2,1,1,1,2,53,8,33,9
200,1,1,2,2,2,1,1,3,9,9,1,1,2,5,2,4,2,5,5,5,5,4,1,2,2,3,2,2,4,4,4,4,4,3,1,1,4,2,2,3,2,1,2,2,3,5,3,7,5,3,1,2,3,2,1,2,2,3,3,2,2,3,2,1,2,4,4,4,4,1,57811,8,1,9,8,1,1,9,6,1,10,9,1,1,1,4,4,4,1,1,4,4,2,3,4,1,7,1,1,1,1,10,1,5,5,5,1,1,1,1,1,4,2,3,1,1,1,4,4,4,1968,50,1,1,1,3,2,3,2,3,2,2,1,6,3,8,3,0,61,10,61,3
200,1,1,2,2,1,2,1,2,7,7,1,2,2,5,1,1,1,5,5,3,2,4,1,1,1,2,2,2,2,3,4,4,2,1,4,3,4,2,2,2,2,1,3,2,3,7,5,4,5,4,2,2,3,2,2,2,2,3,3,2,2,2,3,2,2,7,4,3,4,1,57804,8,3,10,8,1,10,10,7,1,10,7,1,1,1,4,3,4,2,1,3,4,2,6,5,1,4,1,3,1,1,10,1,5,8,8,1,5,1,5,1,3,2,2,2,1,1,2,4,4,1981,37,1,1,1,5,4,5,3,6,3,3,2,3,2,1,2,1,53,1,51,3
200,1,2,2,2,1,2,2,1,9,8,1,2,2,5,2,4,1,5,4,2,2,2,1,2,2,2,2,2,4,4,4,2,4,1,3,4,1,2,3,2,1,1,3,2,3,8,6,2,5,2,3,2,3,3,2,2,2,3,3,2,2,2,3,3,2,7,4,3,4,1,57804,7,1,10,7,1,8,10,7,2,10,8,1,1,1,4,3,4,2,1,4,4,2,4,6,1,4,3,1,2,1,10,3,10,7,6,3,4,1,1,1,3,1,1,1,1,1,2,2,3,1961,57,1,5,1,3,2,5,3,3,2,2,1,2,1,1,1,2,33,10,11,5
